0,1007.297
1,1536.777
2,2039.62
3,1458.627
4,524.5959
5,817.9125
6,1677.821
7,1679.432
8,1350.616
9,1138.672
10,905.7816
11,1179.762
12,1833.317
13,1747.915
14,1179.762
15,897.7249
16,982.3209
17,1436.017
18,1624.596
19,1017.771
20,561.6571
21,841.3275
22,1165.26
23,1581.089
24,2035.592
25,1480.38
26,521.3733
27,783.2685
28,1681.849
29,1709.242
30,1377.203
31,1173.317
32,900.9476
33,1116.919
34,1801.089
35,1868.011
36,1246.683
37,881.6113
38,971.8471
39,1412.653
40,1664.93
41,1124.976
42,575.3536
43,768.7663
44,1149.952
45,1500.522
46,2069.48
47,1720.522
48,672.0851
49,643.0808
50,1517.441
51,1780.142
52,1461.044
53,1257.157
54,930.7576
55,1029.05
56,1702.797
57,1927.631
58,1365.118
59,907.393
60,932.369
61,1318.389
62,1686.683
63,1303.886
64,653.5546
65,697.8668
66,1078.247
67,1367.535
68,1948.579
69,1892.987
70,855.024
71,563.2685
72,1359.478
73,1755.972
74,1475.546
75,1277.299
76,969.4301
77,938.0087
78,1572.227
79,1895.404
80,1466.683
81,995.2117
82,894.5021
83,1171.705
84,1619.762
85,1427.155
86,734.9279
87,631.8013
88,1017.771
89,1287.773
90,1774.502
91,1938.105
92,1035.546
93,519.7619
94,1250.712
95,1732.607
96,1481.991
97,1287.773
98,1034.74
99,888.8624
100,1440.046
101,1883.319
102,1525.498
103,999.2401
104,871.1376
105,1147.535
106,1605.26
107,1461.044
108,784.0742
109,618.0544
110,1004.074
111,1261.186
112,1713.271
113,1950.19
114,1096.777
115,489.1462
116,1178.956
117,1723.745
118,1485.214
119,1283.745
120,1077.441
121,875.9716
122,1348.199
123,1867.205
124,1587.535
125,1035.546
126,852.6069
127,1073.413
128,1533.555
129,1524.692
130,849.3843
131,551.989
132,922.7008
133,1206.349
134,1624.596
135,1988.863
136,1280.522
137,462.5589
138,987.9606
139,1723.745
140,1586.729
141,1299.858
142,1117.725
143,892.0851
144,1225.685
145,1858.343
146,1713.271
147,1144.312
148,863.0808
149,967.0131
150,1439.24
151,1627.013
152,970.2357
153,531.0414
154,834.0765
155,1158.814
156,1553.697
157,2070.286
158,1523.886
159,518.9563
160,782.4628
161,1652.039
162,1693.935
163,1365.924
164,1178.151
165,889.6681
166,1102.417
167,1809.146
168,1813.175
169,1303.886
170,971.8471
171,933.9803
172,1340.948
173,1693.935
174,1211.989
175,601.1353
176,780.8514
177,1137.867
178,1349.004
179,2016.255
180,1868.011
181,809.8558
182,618.0544
183,1423.932
184,1726.162
185,1472.323
186,1328.862
187,1005.686
188,963.7903
189,1602.037
190,1888.153
191,1438.434
192,1008.103
193,910.6157
194,1264.408
195,1697.963
196,1341.753
197,656.7773
198,739.762
199,1118.531
200,1303.886
201,1881.707
202,1946.967
203,917.8668
204,573.7422
205,1352.227
206,1720.522
207,1477.963
208,1325.64
209,1018.576
210,942.037
211,1555.308
212,1879.29
213,1444.125
214,1025.022
215,889.6681
216,1151.563
217,1677.015
218,1423.932
219,679.3362
220,659.1943
221,1044.408
222,1240.238
223,1719.716
224,1964.692
225,1103.223
226,497.203
227,1172.511
228,1708.437
229,1465.878
230,1301.469
231,1079.052
232,875.166
233,1373.175
234,1847.013
235,1535.972
236,1087.109
237,884.834
238,1053.271
239,1548.057
240,1539.194
241,830.8538
242,570.5196
243,935.5917
244,1155.592
245,1610.094
246,2019.478
247,1318.389
248,471.4214
249,934.7859
250,1691.518
251,1605.26
252,1345.782
253,1137.867
254,884.834
255,1198.292
256,1825.26
257,1632.653
258,1159.62
259,962.179
260,1011.325
261,1440.851
262,1617.345
263,967.0131
264,571.3253
265,889.6681
266,1165.26
267,1454.598
268,2045.26
269,1653.651
270,643.0808
271,695.4498
272,1557.725
273,1710.854
274,1433.6
275,1244.266
276,939.6201
277,1057.299
278,1708.437
279,1818.814
280,1324.028
281,995.2117
282,963.7903
283,1315.971
284,1694.74
285,1275.688
286,620.5219
287,738.9563
288,1127.393
289,1259.574
290,1772.085
291,1920.38
292,1033.934
293,593.0785
294,1270.048
295,1685.878
296,1454.598
297,1296.635
298,1086.303
299,925.9235
300,1386.871
301,1822.843
302,1523.886
303,1108.862
304,917.0611
305,1078.247
306,1577.061
307,1519.052
308,806.6331
309,586.6331
310,961.3733
311,1152.369
312,1572.227
313,2053.316
314,1436.017
315,522.9847
316,865.4978
317,1681.044
318,1662.513
319,1364.312
320,1162.843
321,902.5589
322,1175.733
323,1797.867
324,1766.445
325,1281.328
326,959.762
327,955.7336
328,1415.875
329,1692.323
330,1078.247
331,565.6855
332,804.2161
333,1125.782
334,1378.814
335,2054.928
336,1812.369
337,722.8428
338,681.7533
339,1499.716
340,1727.773
341,1461.849
342,1265.214
343,937.203
344,1033.129
345,1679.432
346,1833.317
347,1368.34
348,1012.131
349,969.4301
350,1297.441
351,1685.878
352,1299.052
353,645.4978
354,716.3973
355,1087.915
356,1258.769
357,1750.332
358,1931.659
359,1054.076
360,554.4061
361,1241.849
362,1691.518
363,1481.186
364,1305.498
365,1065.356
366,921.8951
367,1422.321
368,1826.065
369,1482.797
370,1057.299
371,907.393
372,1116.114
373,1584.312
374,1490.854
375,776.8231
376,581.799
377,962.179
378,1180.568
379,1629.43
380,1966.303
381,1228.908
382,492.369
383,1066.967
384,1703.603
385,1522.275
386,1290.19
387,1083.886
388,916.2555
389,1336.113
390,1809.146
391,1582.701
392,1118.531
393,913.0327
394,1046.825
395,1495.688
396,1555.308
397,863.8865
398,556.8231
399,916.2555
400,1157.203
401,1564.976
402,2038.008
403,1432.795
404,518.1506
405,851.8013
406,1677.015
407,1660.096
408,1356.255
409,1148.341
410,913.0327
411,1178.151
412,1785.782
413,1754.36
414,1234.548
415,951.7052
416,1012.937
417,1434.406
418,1614.122
419,1028.245
420,584.2161
421,841.3275
422,1162.037
