0,1167.677
1,1128.199
2,1321.611
3,1717.299
4,1657.679
5,1335.308
6,1076.635
7,1222.463
8,1382.843
9,1276.493
10,985.5436
11,799.382
12,819.5239
13,1108.057
14,1525.498
15,1753.554
16,1544.834
17,1214.406
18,1178.956
19,1235.354
20,1356.255
21,1481.991
22,1558.53
23,1266.825
24,1062.133
25,1168.483
26,1463.461
27,1484.408
28,1261.991
29,1145.924
30,1100.806
31,1287.773
32,1324.028
33,1095.166
34,808.2444
35,735.7336
36,885.6397
37,1180.568
38,1186.207
39,1564.17
40,1535.972
41,920.2839
42,840.5218
43,1162.037
44,1629.43
45,1510.996
46,1145.924
47,932.369
48,1135.45
49,1483.603
50,1689.1
51,1603.648
52,1079.858
53,1087.915
54,1296.635
55,1313.555
56,1126.587
57,923.5065
58,768.7663
59,869.5262
60,1104.028
61,1772.085
62,1979.194
63,1490.048
64,1086.303
65,904.976
66,1228.102
67,1519.052
68,1574.644
69,1232.131
70,1135.45
71,1149.952
72,1320.806
73,1724.55
74,1668.958
75,1315.971
76,1080.664
77,1232.937
78,1435.212
79,1268.437
80,954.9279
81,785.6855
82,834.8821
83,1073.413
84,1854.264
85,2000.142
86,1602.037
87,1169.288
88,1161.231
89,1228.102
90,1388.482
91,1520.664
92,1461.044
93,1245.878
94,1070.996
95,1260.38
96,1425.544
97,1565.782
98,1333.697
99,1096.777
100,1203.932
101,1397.345
102,1323.223
103,1037.963
104,812.2728
105,806.6331
106,1008.103
107,1506.967
108,1907.489
109,1604.454
110,1242.655
111,1158.814
112,1191.041
113,1374.786
114,1504.55
115,1549.668
116,1260.38
117,1065.356
118,1187.013
119,1423.127
120,1433.6
121,1286.967
122,1122.559
123,1132.227
124,1353.838
125,1329.668
126,1114.502
127,855.8297
128,808.2444
129,966.2073
130,1136.255
131,1232.937
132,1552.891
133,1546.445
134,935.5917
135,845.3559
136,1166.871
137,1612.511
138,1511.801
139,1175.733
140,924.3123
141,1145.924
142,1431.183
143,1635.875
144,1521.469
145,1092.749
146,1088.72
147,1291.801
148,1331.279
149,1125.782
150,901.7532
151,805.8274
152,863.8865
153,996.8231
154,1768.057
155,2033.98
156,1528.72
157,1077.441
158,954.1222
159,1238.627
160,1442.463
161,1536.777
162,1270.854
163,1174.928
164,1140.284
165,1294.218
166,1577.061
167,1529.526
168,1319.194
169,1137.061
170,1216.017
171,1365.118
172,1253.129
173,1010.52
174,843.7446
175,813.0785
176,1004.074
177,1607.677
178,1883.319
179,1587.535
180,1172.511
181,1143.506
182,1187.013
183,1375.592
184,1507.773
185,1565.782
186,1261.991
187,1089.526
188,1195.875
189,1448.958
190,1531.943
191,1355.45
192,1159.62
193,1248.295
194,1406.207
195,1349.81
196,1116.919
197,867.1092
198,810.6615
199,997.6287
200,1203.932
201,1168.483
202,1579.478
203,1582.701
204,1028.245
205,935.5917
206,1147.535
207,1629.43
208,1577.061
209,1207.961
210,964.596
211,1092.749
212,1482.797
213,1584.312
214,1375.592
215,1108.862
216,1044.408
217,1229.714
218,1324.028
219,1110.474
220,839.7162
221,754.2641
222,913.8384
223,1148.341
224,1571.421
225,1708.437
226,1551.28
227,979.0982
228,760.7095
229,1173.317
230,1623.79
231,1531.943
232,1208.766
233,996.8231
234,1170.9
235,1365.118
236,1747.915
237,1643.932
238,1203.932
239,1036.352
240,1220.046
241,1262.797
242,1148.341
243,970.2357
244,804.2161
245,812.2728
246,1036.352
247,1868.011
248,2067.869
249,1572.227
250,1064.55
251,1079.052
252,1260.38
253,1415.875
254,1519.052
255,1300.664
256,1211.989
257,1139.478
258,1290.19
259,1631.041
260,1590.758
261,1299.858
262,1081.469
263,1192.653
264,1309.526
265,1223.269
266,1023.41
267,821.9409
268,776.0175
269,971.0414
270,1376.397
271,1681.044
272,1505.356
273,1315.166
274,1203.932
275,1104.834
276,1295.024
277,1499.716
278,1591.563
279,1290.19
280,1094.36
281,1097.583
282,1437.629
283,1473.129
284,1413.458
285,1170.094
286,1177.345
287,1320.806
288,1311.138
289,1115.308
290,887.2511
291,788.1025
292,948.4825
293,1156.397
294,1431.989
295,1609.288
296,1580.284
297,983.9323
298,784.8798
299,1144.312
300,1595.592
301,1524.692
302,1220.046
303,1016.159
304,1159.62
305,1332.891
306,1687.489
307,1576.255
308,1211.183
309,1052.465
310,1250.712
311,1304.692
312,1190.236
313,994.4061
314,859.0524
315,831.6594
316,992.7947
317,1469.1
318,1842.985
319,1565.782
320,1182.985
321,1136.255
322,1192.653
323,1340.948
324,1480.38
325,1569.004
326,1313.555
327,1108.057
328,1173.317
329,1409.43
330,1514.218
331,1394.122
332,1184.596
333,1162.843
334,1291.801
335,1288.579
336,1137.867
337,910.6157
338,817.1069
339,1011.325
340,1191.847
341,1218.434
342,1598.814
343,1591.563
344,996.0174
345,840.5218
346,1111.279
347,1616.539
348,1530.332
349,1232.131
350,961.3733
351,1152.369
352,1383.648
353,1676.21
354,1603.648
355,1199.904
356,1079.858
357,1265.214
358,1309.526
359,1163.648
360,946.0654
361,818.7183
362,902.5589
363,1024.216
364,1761.611
365,2013.838
366,1640.709
367,1130.616
368,1052.465
369,1211.989
370,1358.672
371,1502.939
372,1402.985
373,1268.437
374,1108.057
375,1266.02
376,1370.758
377,1559.336
378,1417.487
379,1162.843
380,1256.352
381,1348.199
382,1290.996
383,1085.498
384,939.6201
385,865.4978
386,1001.657
387,1240.238
388,1461.849
389,1619.762
390,1454.598
391,1189.43
392,1018.576
393,1264.408
394,1530.332
395,1656.873
396,1302.275
397,1087.109
398,1078.247
399,1442.463
400,1561.753
401,1388.482
402,1158.009
403,1083.886
404,1275.688
405,1342.559
406,1141.895
407,885.6397
408,796.965
409,949.2881
410,1187.013
411,1664.125
412,1780.948
413,1547.251
414,1053.271
415,793.7422
416,1141.089
417,1578.672
418,1524.692
419,1251.517
420,1042.797
421,1151.563
422,1299.052
423,1721.327
424,1633.458
425,1241.044
426,1030.661
427,1194.264
428,1272.465
429,1156.397
430,942.037
431,809.8558
432,866.3035
433,1032.323
434,1677.015
435,1931.659
436,1630.236
437,1163.648
438,1095.972
439,1194.264
440,1330.474
441,1507.773
442,1474.74
443,1282.133
444,1076.635
445,1233.742
446,1389.288
447,1444.93
448,1352.227
449,1170.9
450,1219.24
451,1331.279
452,1278.911
453,1116.114
454,932.369
455,802.6047
456,888.8624
457,1114.502
458,1197.487
459,1590.758
460,1568.199
461,950.0938
462,838.1049
463,1145.118
464,1642.321
465,1520.664
466,1220.851
467,964.596
468,1134.644
469,1407.013
470,1756.777
471,1696.352
472,1167.677
473,1054.882
474,1244.266
475,1312.749
476,1129.004
477,922.7008
478,749.4301
479,807.4388
480,1031.517
481,1851.847
482,2030.758
483,1598.814
484,1141.895
485,1081.469
486,1201.515
487,1303.081
488,1493.271
489,1374.786
490,1261.186
491,1088.72
492,1225.685
493,1382.843
494,1383.648
495,1307.109
496,1174.122
497,1137.867
498,1273.271
499,1260.38
500,1041.991
501,901.7532
502,823.5523
503,904.1703
504,1148.341
505,1220.046
506,1663.319
507,1594.786
508,1030.661
509,915.4498
510,1178.956
511,1606.066
512,1646.349
513,1273.271
514,1030.661
515,1067.773
516,1457.015
517,1722.939
518,1606.066
519,1174.928
520,1047.631
521,1232.937
522,1294.218
523,1185.402
524,929.1462
525,784.0742
526,842.1332
527,1048.437
528,1881.707
529,2076.731
530,1588.341
531,1105.64
532,956.5392
533,1182.985
534,1367.535
535,1526.303
536,1333.697
537,1229.714
538,1115.308
539,1216.823
540,1405.402
541,1400.568
542,1340.948
543,1153.98
544,1246.683
545,1315.166
546,1241.044
547,1030.661
548,889.6681
549,861.4694
550,1004.88
551,1274.882
552,1680.238
553,1660.902
554,1421.515
555,1195.07
556,1056.493
557,1320.806
558,1562.559
559,1667.347
560,1312.749
561,1078.247
562,1152.369
563,1439.24
564,1554.502
565,1274.076
566,1195.07
567,1033.129
568,1167.677
569,1263.603
570,1137.061
571,885.6397
572,776.0175
573,839.7162
574,1092.749
575,1457.015
576,1727.773
577,1609.288
578,970.2357
579,753.4584
580,1128.199
581,1631.041
582,1512.607
583,1259.574
584,1004.88
585,1163.648
586,1330.474
587,1738.247
588,1681.044
589,1249.906
590,1037.963
591,1183.79
592,1330.474
593,1187.819
594,961.3733
595,795.3536
596,848.5786
597,1034.74
598,1525.498
599,1882.513
600,1623.79
601,1232.937
602,1153.175
603,1160.426
604,1303.886
605,1502.133
606,1531.943
607,1330.474
608,1079.052
609,1213.6
610,1404.596
611,1508.578
612,1407.013
613,1154.786
614,1248.295
615,1365.118
616,1303.886
617,1099.194
618,918.6724
619,855.8297
620,1004.074
621,1211.183
622,1431.183
623,1651.234
624,1486.02
625,1214.406
626,1046.02
627,1282.133
628,1556.919
629,1690.712
630,1336.113
631,1066.161
632,1112.085
633,1436.017
634,1575.45
635,1299.858
636,1166.065
637,1037.963
638,1187.819
639,1283.745
640,1172.511
641,894.5021
642,771.9891
643,893.6965
644,1118.531
645,1394.928
646,1610.899
647,1578.672
648,958.1506
649,758.2925
650,1112.085
651,1593.98
652,1507.773
653,1247.489
654,1002.463
655,1157.203
656,1354.644
657,1585.118
658,1521.469
659,1192.653
660,1058.911
661,1168.483
662,1240.238
663,1158.814
664,987.155
665,838.1049
666,841.3275
667,1016.965
668,1787.393
669,2049.288
670,1619.762
671,1138.672
672,1094.36
673,1221.657
674,1359.478
675,1502.133
676,1370.758
677,1281.328
678,1122.559
679,1229.714
680,1481.186
681,1629.43
682,1369.952
683,1129.81
684,1149.952
685,1322.417
686,1289.384
687,1085.498
688,886.4454
689,825.214
690,987.155
691,1263.603
692,1531.943
693,1606.066
694,1461.044
695,1194.264
696,1008.908
697,1228.908
698,1548.057
699,1645.544
700,1303.081
701,1077.441
702,1086.303
703,1443.269
704,1477.963
705,1295.83
706,1178.151
707,1070.996
708,1227.297
709,1294.218
710,1142.701
711,904.1703
712,825.214
713,917.8668
714,1091.943
715,1354.644
716,1609.288
717,1597.203
718,962.179
719,755.0698
720,1111.279
721,1602.843
722,1510.19
723,1238.627
724,998.4344
725,1165.26
726,1305.498
727,1631.041
728,1587.535
729,1242.655
730,1071.801
731,1174.122
732,1249.1
733,1178.151
734,988.7663
735,857.441
736,857.441
737,1030.661
738,1755.972
739,2037.203
740,1652.039
741,1187.013
742,1119.336
743,1185.402
744,1304.692
745,1498.911
746,1440.851
747,1294.218
748,1100.0
749,1211.183
750,1370.758
751,1511.801
752,1387.677
753,1189.43
754,1191.041
755,1331.279
756,1303.886
757,1146.729
758,917.0611
759,842.9389
760,1005.686
761,1195.875
762,1253.935
763,1629.43
764,1544.028
765,1162.037
766,985.5436
767,1213.6
768,1564.976
769,1663.319
770,1294.218
771,1059.716
772,1084.692
773,1463.461
774,1627.819
775,1506.967
776,1174.928
777,1109.668
778,1283.745
779,1325.64
780,1159.62
781,900.9476
782,803.4104
783,874.3603
784,1060.522
785,1785.782
786,2022.701
787,1551.28
788,1162.037
789,893.6965
790,1143.506
791,1448.958
792,1529.526
793,1289.384
794,1158.814
795,1121.753
796,1175.733
797,1386.065
798,1425.544
799,1395.734
800,1171.705
801,1239.432
